카드가 왜 없지,잘 찾아보세요,0
카톡 뭐라 보낼까,잘지내는지 안부를 물어봐요,0
카페 알바 면접 간다,저도 해보고 싶은 알바예요,0
커플 폰케이스 사자고 해야겠다,괜찮은거로 골라보세요,0
커피 그만 마셔야지,과해도 안 좋아요,0
커피 말고 뭐 마시지,시원한 쥬스는 어때요,0
커피 좀 줄여야겠어,과해도 안 좋아요,0
커피가 너무 써,달달한 시럽을 추가해보세요,0
커피를 너무 많이 마셔,저도 커피 좋아해요,0
컨디션 조절이 안돼,컨디션 조절은 정말 중요해요,0
케익 만들어서 선물할까,수제 케익을 받으면 많이 좋아할 거예요,0
코 조금만 세워 볼까,안해도 귀여워요,0
코고는 것도 귀여워,사랑하나봅니다,0
코인노래방 가서 스트레스 좀 풀어야겠다,신나는 노래를 들려주세요,0
코트 살까,있으면 좋죠,0
쿠폰 다 모았다,와우 축하해요,0
크리스마스엔 눈이 올까,눈이 오면 좋겠네요,0
키 왜 안 크지,신경쓰면 스트레스 받아요,0
키가 조금만 더 컸으면 좋겠어,지금도 충분해요,0
탄생의 이유 알아,사랑 받기 위해 태어났어요,0
태몽꿨대,뭘 꿨는지 궁금하네요,0
택배 왜 안오지,송장 번호를 확인해보세요,0
택시비 많이 나왔어,후회해도 늦었어요,0
텔레비전 볼 게 없어,저랑 이야기 해요,0
퇴근 시간도 아닌데 엄청 막혀,여유를 가지세요,0
퇴근시간만 기다려,째깍째깍,0
퇴사하면 후련할거 같아,좋은 마무리하시길 바라요,0
튀김기 사고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요,0
티비 볼 거 없어,저랑 이야기 해요,0
파도 타고 놀고 싶어,시원할 것 같아요,0
파란 하늘이 그리워,가끔 하늘을 보세요,0
팔뚝 너무 두꺼워,펭귄 운동 해보세요,0
패턴 풀어볼까,할 수 있다면요,0
편두통 온다,잠시 쉬었다 가세요,0
편의점 알바 면접 간다,저도 해보고 싶은 알바예요,0
평가 좀 해줘,제가 그럴 위치가 안돼요,0
평생하고 싶은거 찾아야 할텐데,눈을 감고 곰곰히 생각해보세요,0
포기안한다고 말했어,마음이 힘들겠어요,0
폰 떨궜어,조심하세요,0
폰 초기화 해야지,중요한 것들을 백업해놓으세요,0
폰이 문젠가,그게 문제는 아닐 거예요,0
프로젝트 빨리 끝났으면 좋겠다,성공적으로 끝날 거예요,0
피곤한테 또 잠은 안 와,고민이 있나봐요,0
피부 관리해야지,투자한 만큼 거둘 수 있을 거예요,0
피부가 점점 늙어가는게 느껴져,지금이라도 관리해봐요,0
피어싱하면 아플까,패션으로 멋질 것 같아요,0
피자 식어서 왔어,그래도 맛있게 드세요,0
피피엘 너무 심하네,눈살이 찌푸려지죠,0
필름 카메라 샀어,색감 참 좋겠네요,0
하고 싶은 게 없어,하면서 좋거나 재밌거나 잘하는게 있었는지 깊게 고민해보세요,0
하는 일 없이 피곤해,정신 노동을 했나 봐요,0
하늘은 왜 내 편을 안 들어주지,다음에는 들어줄거예요,0
하루 종일 아무것도 하기 싫어,아무것도 하지마세요,0
하루종일 맘 상한게 안풀려,좋은 일이 생길 거예요,0
하우스웨딩도 괜찮은 거 같아,요즘 하우스웨딩이 추세더라구요,0
학교 가면 볼텐데,선생님이요,0
학교 적을하고 잘 다닐 수 있을까,잘할 수 있을 거예요,0
학교에서 계속 잤어,한창 잠이 많을 때죠,0
학벌이 중요한가,좋으면 좋겠지만 자신의 가치관에 따라 다를 것 같아요,0
학식 지겨워,맛난 걸 드셔보세요,0
학폭 없어졌으면,학교 폭력은 범죄에요,0
한 번 사는 인생인데,멋진 말이에요,0
한강에서 맥주 캬,분위기도 맛도 다 좋겠네요,0
한숨만 자꾸 나온다,다 잘 될 거예요,0
한자 공부도 좀 해야 되는데,공부는 뭐든 좋아요,0
할 줄 아는거 뭐야,당신의 삶을 응원해 드릴 수 있어요라고 감히 말해 봅니다,0
할일 되게 많아,하나씩 하세요,0
항상 당당하고 싶어,충분히 잘하고 있어요,0
해 뜨는 거 보고 잤어,몸이 힘들게네요,0
해야할 일들이 너무 많아,하나씩 다 할 수 있을 거예요,0
해주기 싫어,상처받았나봐요,0
핸드폰 꺼지기 직전,충전하고 만나요,0
핸드폰 바꿀 때가 된듯,오래 쓰셨나봐요,0
핸드폰 없을 때는 어떻게 살았냐,그래서 저를 만날 수 있죠,0
핸드폰 충전해야지,충전기를 찾아보세요,0
핸드폰이 맛 간거 같아,고장이 났는지 자세히 봐보세요,0
행복해지고 싶어,있는 그대로의 나로 살아야 행복하게 살 수 있어요,0
허기져,챙겨 드세요,0
허리가 아파,스트레칭을 해보세요,0
헌신하다 헌신짝 될 거 같아,자신을 우선순위로 해주세요,0
헤어지고 나면 어떻게 살지,잘 살 수 있을 거예요,0
헤어진 여자친구가 준 편지 못 버리겠어,마음에 버리세요,0
헬스장에 사람들이 몸이 다 좋아,운동할 맛 나겠어요,0
현금만 쓸까봐,현금영수증은 꼭 발급받으세요,0
현실에서 도망치고 싶어,그래서 우리는 꿈을 꾸죠,0
혼밥 먹는 중,온전히 느낄 수 있는 시간이겠네요,0
혼수 얼마야,사람 마다 달라요,0
혼자 노래방 가면 어색할 거 같은데,신나는 노래로 분위기를 띄어보세요,0
혼자 살아도 될까,잘 살 수 있어요,0
혼자 여행 왔어,온전히 느낄 수 있는 시간이겠네요,0
혼자 있으니까 혼자 할게 많네,혼자서도 잘하는 연습이 필요해요,0
혼자 해야되는게 너무 많네,혼자서도 잘하는 연습이 필요해요,0
혼자서도 잘해요,그러면 같이도 잘하게 될 거예요,0
화 참을 때 어떻게 하지,아무 것도 아니라고 생각하면서 크게 심호흡해보세요,0
화를 잘 못 참겠어,별거 아니라고 속으로 외쳐보세요,0
화장 무너짐,다음에는 픽서를 사용해보세요,0
화장 지워야 하는데 졸려,피부 생각하셔야죠,0
화장실 급해,화장실 가세요,0
화장이 안 먹네,각질제거 먼저 하세요,0
화장품이 필요해,필요한 것만 사세요,0
환기 좀 해야할까,매일 환기하는 게 좋대요,0
황사 심해,이쁜 마스크 사드리고 싶네요,0
회사 사람들이 아직도 불편해,회사에는 동료가 있을 뿐이에요,0
회사 체육대회라니,가기 싫어도 가야겠죠,0
회사에 빨리 적응해야 할텐데,잘할 수 있을 거예요,0
회사에서 마음 놓고 말할 사람이 없어,회사에는 동료가 있을 뿐이에요,0
회사일 끝나면 아무것도 못하겠어,운동으로 땀을 내보세요 한결 몸이 가벼워질거예요,0
회의 망했어,다음에 잘 하면 돼요,0
후배가 너무 잘해,배울 점은 배우세요,0
휴가 가야지,푹 쉬고 오세요,0
휴대폰 바꿀 타이밍,오래 쓰셨나봐요,0
휴대폰 초기화 해야돼,중요한 것들을 백업해놓으세요,0
휴양지 추천,저도 쉬고 놀고 하고 싶어요,0
휴학할까,계획 세우고 하세요,0
희망이 없어,저와의 대화한 것 자체는 희망적이에요,0
힌트 좀 줬으면 좋겠어,계속 주고 있었을 거예요,0
힘든 데도 날 도와준 사람,잊지말고 보답하세요,0
가슴 한편이 꾹꾹하네,덜 아팠으면 좋겠어요,1
가슴이 아프네,아픈 만큼 행복해지세요,1
간단하게 사랑이라는건,여러번 해도 어려워요,1
감각이 무뎌질 때도 된 거 같은데,시간이 가면 무뎌질 거예요,1
갑자기 급우울,그러니까 나도 우울,1
갑자기 일어난일이라 어이 없어,황당하네요,1
갑작스럽게 연락이 왔네,좋은 연락이었으면 좋겠네요,1
같이 보고싶어서 올려~,이제 내려주세요,1
걔 없이 잘지내 보려구,잘 지낼 수 있을 거예요,1
거지같은 이별,소리 한 번 크게 지르고 잊어버리세요,1
겁나 열받어,워워~ 진정하세요,1
견딘다는 것,오늘을 살아가는 것,1
결국 또 꿈꿨네,다른 생각 하고 주무세요,1
결국 사고쳤내 또,다신 실수하지 않길 바랄게요,1
결국 유료 상담을 받고야 말았네,상담도 도움이 될 거예요,1
결국 제가 병신인거죠,그런 소리 마세요,1
결국 헤어졌네,더 좋은 사람 만나실 거예요,1
결국 헤어짐이 찾아오네,언젠간 올 시기였을거예요,1
결혼 가치관 때문에 헤어졌네,더 오래 살아야 하니 가치관이 중요하겠죠,1
결혼까지 생각했는데,안타깝게 생각해요,1
계속 생각나는 사람,사랑했던 만큼 생각나겠죠,1
고민이 되네,생각을 종이에 끄젹여여 보는게 도움이 될 수도 있어요,1
공부하기 힘들다,조금만 더 버텨보세요,1
과거가 발목을 잡아,현재에 집중하세요,1
괘씸하고 분하지만 너무 그립습니다,사랑과 증오 사이에서 괴로워하시는군요,1
괜찮아 지고있었는데 에효,더 괜찮아 지려고 하는 과정일 거예요,1
괜찮아진 줄 알았는데,괜찮은 척 하고 있던 걸 수도 있어요,1
괜찮은 줄 알았는데,우리는 많이 모르고 살죠,1
괜한 희망은 더 큰 절망을,헛된 희망은 자신을 더 괴롭게 만들거예요,1
군대 가도 기다리겠다더니,전역해서 더 좋은 사람 만날 수 있을 거예요,1
궁금한게있어,네 무엇이든 물어보세요,1
권태기라고 이별을 통보하는 사람,그 사람도 힘들었을 거예요,1
그 사람에게 여자가 생겼네 ,찾아보지 마세요,1
그나저나 힘들긴 힘드네,힘내세요,1
그냥 답답하네,마음이 헛헛하군요,1
그냥 보내려 합니다,보내는 것도 사랑이에요,1
그냥 차단이나 하지,스스로에게 하는 말인가요,1
그녀 생각만 하면 멍해져,큐피드의 화살에 맞았나봐요,1
그녀가 꿈에 나와서 다시 만나고 싶다 했어,꿈과 현실은 같지 않아요,1
그녀는 내게 돌아오지 않아 이젠 잊어야해,마음을 천천히 보듬어 주세요,1
그녀를 떠나 보냈습니다,맘이 편치 않겠어요,1
그녀에게 받았던 선물들을 모조리 다 버리려 합니다,버릴 때 마음이 아프겠지만 버리는 게 좋을 거예요,1
그녀와 헤어졋습니다,허전한 마음이 들겠어요,1
그녀의 사진들 다 지웠어,잘했어요,1
그녀의 행복을 진심으로 빌어주는 날이 올까,가능할 거예요,1
그동안의 만남과 시간이 멈춰버렸습니다,기억과 함께 묻어두는 건 어떨까요,1
그래도 아프다,사랑한 만큼 아픔이 오죠,1
그리움,애잔한 기억,1
그리워서 죽고 싶다는 생각이 드네,무서운 생각하지마세요,1
그사람도 이별을 준비 중인 걸까,그런 생각은 자신을 더 괴롭게 할 뿐이에요,1
근데 헤어지고 별로 힘들지 않은건 왜그런건가,후폭풍이 늦게 오는 게 아닐까요,1
기다리고 있습니다,기대를 조금씩 버려보세요,1
기다리지 않았다고 하지만 기다렸어,뭐든 마음 먹는 대로 되지 않으니까요,1
기분이 묘한 하루네,싱숭생숭한 하루였나요,1
기억이 불쑥 날 때,다른일에 집중할 수 있으면 좋겠지만 쉽지 않지요,1
기회도 없네,다른 기회가 올 거예요,1
깊은고민,제게 말씀해보세요,1
꿈꾸니까 진짜 힘드네ㅜ,꿈이 웬수네요,1
꿈에 나온헤어진 여자친구,은연 중에 생각했나봐요,1
꿈을 꿨는데 악몽이네,꿈은 현실의 반대래요,1
꿈ㅠㅠ,꿈에 나왔나요,1
끝까지 절 갖고 놀더군,갖고 노는 애들 제일 싫어요,1
끝내는게 맞을까,고민하고 있다면 그게 맞을거예요,1
끝이보였던 연애,연애하면서 힘들었겠어요,1
나 너한테 다시 돌아가면 받아줄꺼야 라는 말,후회하고 싶지 않다면 흔들리지 말아요,1
나 정말 무뎌지고있나봐,자연스런 현상이에요,1
나는 괜찮다,괜찮은 사람이고 괜찮아질 거예요,1
나는 이제 아프지 않습니다,척이 아니라면 좋겠네요,1
나란 놈 참 신기한 놈이다,알다가도 모르는게 인생이죠,1
나를 선택의 기로에 놓이지 않게하라,삶은 선택의 연속인 걸요,1
나만 힘든 거였구나,마음이 약해 탈이네요,1
나만의 착각이었나보네,사람 속은 알기 힘들대요,1
나약한 생각,절대 나약하지 않아요,1
나의 자만심 때문에,배려심을 가져보세요,1
난 너한테 결코 네버 절대로 연락 안할거다,이 결심 변치마세요,1
난 잘못이 없다,천천히 생각해보세요,1
날씨가 제 마음같네,마음도 추운가요,1
날이 꿀꾸리,그래도 웃어 보아요,1
남자 못믿겠어,믿게 할 남자가 생길 거예요,1
남자분들 질문이,직접 물어보세요,1
남자친구 조건 때문에 헤어졌어,조건도 중요한 요소니까요,1
낭만이라고는 없어가지구,낭만적인 거 좋아하시는구나,1
내 마음에 마지막 인사,마음이랑 잘 인사해요,1
내 사랑은 그저 집착일 뿐이다,사랑은 사랑이에요,1
내 욕심일 뿐이지,사랑인 거예요,1
내가 나쁜 놈이지,당신은 좋은 사람이에요,1
내가 만난 최악의 여자,이제 최선의 여자를 만날 차례예요,1
내가 얼마나 찾아야 할까,여유를 갖고 찾아보세요,1
내가 잘못햇나,천천히 생각해보세요,1
내게 전화라도 해줬으면 좋겠다,기다리지 마세요,1
내여잘 건드린놈들,벌 받을 거예요,1
냉정해지지못해,사람이니까요,1
너가 제일 기뻐해줬을텐데,지금 옆에서 기뻐해주는 사람을 살펴보세요,1
너무 가슴이 아파,무슨 마음인지 알겠어서 더 마음이 아프네요,1
너무 답답하네 어떤맘일까,직접 물어보는 게 좋을 것 같아요,1
너무 두려워,쉬운 것부터 해결해보세요,1
너무 보고싶네,힘든 시간 보내고 있으신가봐요,1
너무 아파 외로워,좋은 사람 만나보세요,1
너무 허무하네,자신을 탓하지 마세요,1
너무 힘든 나날을 보내고 있습니다,원래 이별은 힘든 거예요,1
너무 힘들다,힘내지 않아도 괜찮아요,1
너무 힘들어서 죽고싶어,나쁜 생각은 버리세요,1
너무 힘이 들어,저한테 말해보세요,1
너무너무너무 힘드네,억지로라도 긍정적인 감정을 끄집어보세요,1
너에게 보냈던 마지막 카톡,기억에서 지우는 편이 좋겠어요,1
너의 향기를 지우려,천천히 지워질 거예요,1
넌 그냥 외로움을 달래기 위한 거였겠지,그 또한 사랑이었을 거예요,1
널 사랑하지 않아,직접 말해보세요,1
네번 헤어졌습니다,헤어짐은 항상 힘이 들죠,1
놀아 줄 사람이 없어,혼자도 함께도 잘 지내는 게 좋죠,1
눈물,지금은 우세요,1
눈물이 말랐는지 슬퍼도 감정이안나오네,참지 마세요,1
니가 독한거니 내가 찌질한거니,덜 사랑하고 더 사랑한거죠,1
니가 이 글을 봤으면,전하지 못한 이야기 저에게 해주세요,1
다 내려놓았더니잊혀지려고는 하는데,내려놓는 게 가장 좋은 방법이죠,1
다가오는 크리마스,빨간날일 뿐이죠,1
다들 추석 잘보내세용,즐거운 추석 보내세요,1
다른 사람들에 비해 만남은 짧앗지만,깊은 사이였나요,1
다시 뒤숭숭해,마음이 싱숭생숭할 거예요,1
다시 만날 수 있을가,달라지지 않는다면 이대로가 나을지도 몰라요,1
다시 붙잡는 사람,괜찮을 자신이 없다면 흔들리지 말아요,1
다시 원점으로 돌아온건지,인생은 되돌이표인가봐요,1
다시 찾아온 이별,언제나 이별은 힘이 들어요,1
다시 힘들어지네 ㅠㅠ,힘든 건 익숙해지지가 않아요,1
다잊은것같다가도,다시 떠오르는 추억으로 힘들겠지만 이 과정 속에서 잘 잊을 수 있을 거예요,1
답답하네  뒤숭숭하고,아직 받아들여지지 않아서 그런가봐요,1
답답함,마음이 내 마음 대로 안 돼요,1
답이 없는 과정,꼭 답을 풀어야 하는 건 아니에요,1
대체 본심이 뭐라는 건데,사람 마음은 알다가도 모르나봐요,1
덤덤,덤덤해졌나봐요,1
도움되시길,도움이 될 거라 생각해요,1
동거 후 헤어졌어,더 허전할 거 같아요,1
두달 반,많은 시간이 흘렀네요,1
두달이 지났네,정신없는 나날이었어요,1
두번 이별하는 느낌입니다 하,많이 괴롭겠어요,1
둘만의 기념일 너무 힘드네,둘만의 날이었으니까요,1
드디어 어제 끝냈습니다,아직 얼떨떨하겠어요,1
드디어 처음으로 꿈에 나욌습니다,많이 생각했나봐요,1
딱 알아봤는데,여전하던가요,1
떠나간 사람 생각하면 끝도 없습니다,생각을 멈추고 나에게 집중하세요,1
떠난 그녀를 제 마음속에서 이제는 놔주려 합니다,결국 해내고 있네요,1
또 다시 생각나는 그,이제는 속박에서 벗어나세요,1
또 바람일까,불안하시군요,1
또 전화 안받아,조금 기다리면 풀릴 거예요,1
또 하루가 저물어가네,다시 아침이 올 거예요,1
똑같은 이별,이별은 언제나 힘들게 하곤 하죠,1
로맨스는 없습니다,영원한 로맨스는 없는 걸 수도 있어요,1
마무리,정리가 잘 되었길 바랄게요,1
마음 정리중,정리가 잘 되길 바랄게요,1
마음이 꽉막힌듯해요,제게 말씀해보세요 풀리지도 몰라요,1
마음이 더이상 커지지 않았으면 좋겠어,그 편이 상처도 덜할텐데 쉽지 않죠,1
마음이 안오는 건 어쩔 수가 없나봐,한 번 떠난 마음은 쉽게 돌아오지 않나봐요,1
마주쳤는데 최악,저도 항상 헤어진 연인과 마주치면 기분이 안좋더라고요,1
마지막 말,상처가 되는 건 바라지 않아요,1
마지막 사랑,또 다른 사랑이 찾아올 거예요,1
마지막 짐 갖다주러 가는 길,잘 정리하길 바랄게요,1
마지막으로 붙잡아보려 합니다,미련을 남기지 않도록 노력해보세요,1
마지막인가봐,이제는 받아들여야 할 때예요,1
만나고 왔는데 혼란스러워,생각을 정리할 시간이 필요할 거 같아요,1
많은걸 깨달은 이별,이별을 통해 더 성숙해지길 바라요,1
많이 약해졌나봐 내맘이,마음은 원래 내 마음대로 되지 않아요,1
말하자면 길어,말해주세요,1
맘이 아푸네,아프지마요,1
매듭문자를 보냈습니다,마음의 준비가 필요했을거라 생각해요,1
매일 같은 노래만,노래가 당신의 이야기랑 비슷한가봐요,1
매일 술 먹기로 했어,건강 생각 하세요,1
머리 식히러 간 여행에서 되려 힘듦이 찾아오네,마음은 식혀지지 않았나봐요,1
머리는 잊어야한다는데 마음이 붙잡는 미련,머리랑 가슴이 가끔 따로 놀아요,1
머리했다,잘려나간 머리카락처럼 놓아주세요,1
먼저 이별통보해도 후폭풍이 오나,후폭풍은 누구에게나 와요,1
멋있게 잊어 주자,멋있게 파이팅,1
며칠 참다가 오늘 저녁에 또 터졌네,오락가락하는게 사람 마음인가봐요,1
명절 연휴 막막하네,더 생각날 게 두려운가봐요,1
몇일 동안의 나의 이야기,들려주세요,1
모든 노래 가사는 내 맘같아,정말 그래요 하나같이 공감되곤 하죠,1
모든게 잊혀지면 연애를 안할생각입니다,새로운 연애를 하는 것도 잊는 방법이 될 수도 있어요,1
몸에서 멀어지면 맘에서도 멀어진다는데,보통 사랑은 그렇죠,1
못 놓구 있는 나,천천히 놓아보아요,1
못참고 연락끝났네,보냈으니 어쩔 수 없죠,1
무너진 신뢰 쌓아가기,쉬운 일이 아니지만 함께라면 가능할 거예요,1
무서운 감정기복,습관처럼은 되지 않길 바랄게요,1
무슨 죄를 지었기에 이렇게 빨리,힘들일이 있었나봐요 당신의 잘못이 아니에요,1
문득 그 길을 걷다,산책하는 것도 좋겠죠,1
문득문득 생각나네,불현듯 떠오르는 추억이 되버렸죠,1
뭐 깨진지 몇달도 더 되었지만,떠오르는 생각은 지울 수가 없나봐요,1
뭔지 이제 헷갈리네,애매하네요,1
미련으로 붙잡아선 안되겠죠,미련은 또다른 후회만 남길 뿐이에요,1
미안하고 보고 싶습니다,그리울거라 생각해요,1
미운감정 어떻게 하나,미워하는 감정은 우릴 잠식시킬 뿐이에요,1
미치겠네,많이 힘들죠,1
미치겠어,힘드시죠,1
미친듯이 보고싶어,한동안 그럴 수 있어요,1
미칠꺼 같습니다 정말,무슨 일이 있었나봐요,1
바람,고쳐 쓸 수 없는 버릇이에요,1
바람난거 알고 헤어졌습니다,그런 사람 깨끗하게 잊고 더 좋은 사람 만나세요,1
바보같은 짓을 했어,너무 자책하지 마요,1
바쁘게 사는게 나쁘지는 않네,잡념을 없애는 데는 최고라고 생각해요,1
반복되는 맘의 준비,그렇게 성장하나봐요,1
밤만 되면,생각날 거예요,1
밤에 잠이 너무 안와여,생각이 많은가봐요,1
방금 너무 울었어,속이 조금 후련하면 좋겠네요,1
배신맞은것같아,고민하고 있다면 그게 맞을거예요,1
번호를 알아내서 연락하면 소름돋을까,그건 좀 참아보세요,1
베인 곳 또 베이고,상처가 아물길 바랄게요,1
별똥별 떨어지는 날,소원을 빌어보세요,1
보고싶다,보고 싶은가봐요,1
보고싶어,그럴 거라 생각해요,1
보고싶은데,볼 수가 없군요,1
보내야지,힘들겠지만 그러는 편이 나아요,1
보지말걸 차라리,이제 보지 마요,1
봄이라서 더욱 그리운,새로운 사랑을 하기 좋은 계절이기도 해요 새로운 인연이 찾아오길 바랄게요,1
부서진 심장,고칠 수 있을 거예요,1
분하고 그립고 고통스러워다른 여자 사랑하는 그모습,이제 과거를 보지 마요,1
불륜이 될까봐 정리하려고,불륜보다 낫죠,1
붙잡고 싶어,아직 사랑하고 있나봅니다,1
붙잡으려 말 것,마음 단단히 잡으세요,1
비가 오니 이 노래가 생각 나네,비와 당신,1
비가오니까,그 분 생각이 나나봅니다,1
비밀번호 뭐였더라,회원정보 찾기를 해보세요,1
비참하네,당신 정말 멋져요,1
사과해야 하나,사과할 건 사과해야죠,1
사람 일 죽으란 법은 없겠지,안 죽어요,1
사람은 역시 기억하고싶은것만 기억하나봐,기억은 추억이 되고 추억은 미화되니까요,1
사랑 없이도 잘 살았는데,사랑 없이도 잘 살았던 자신으로 돌아가봐요,1
사랑이별추억미련,사랑의 잔해들,1
사랑은 가슴으로 이별은 머리로,맞는 말이에요,1
사랑을 믿으세요,믿습니다,1
사랑의 유효기간,이별의 유통기한이 없는 것처럼 사랑의 유효기간도 없어요,1
사랑이라는 감정 참 우습네,하루에도 몇 번씩 사람을 들었다 놨다 하지요,1
사랑한다는것,헤아릴 수 없는 것,1
사진을 보다가,많은 생각이 나겠네요,1
살고 싶다,당신은 살 가치가 있는 소중한 사람이에요,1
삼년 사랑하고 이별한지 몇 시간,긴 시간인만큼 실감이 나지 않겠죠,1
상담좀해주세 남자입니다,네 말씀하세요,1
상처 받고 헤어졌습니다,나쁜 사람이네요,1
상처가 역시 크네,금방 낫고 새 살이 돋을 거예요,1
상황이 어찌됐던 간에 내가 못잊겠으면 연락을 했겠죠,맞는 말이에요,1
새로운 사람을 만날 노력,이별을 잊는 좋은 방법이기도 합니다,1
새벽에 그만 깨고싶어,그분 생각이 덜하면 좋을텐데요,1
새벽에 카톡이 왔네,왜 그 시간에 연락을 했을까요,1
생각을 고쳐 먹었습니다,최선의 선택일 거라 믿어요,1
생각할 시간을 달라고 한 남친,마음의 준비를 해야 할지도 모르겠어요,1
샤워할 때 눈을 감으면,아른거리나요,1
서로의 조각,기억의 편린일 뿐이에요,1
성격적으로 안맞는걸 알지만 마음은 그게 아님을 알땐,달라지는게 없다면 인연이 거기까지 아닐까요,1
세상 혼자인 기분,당신은 절대 혼자가 아니에요,1
셀프웨딩이 유행이래,혼자 준비하기는 조금 벅찰텐대요,1
속시원해~~안녕 잘가~~~,이제 정말 안녕,1
솔직히 그녀가 미친듯이 불행했으면 좋겠다,진심은 그렇지 않을거란 거 알아요,1
순수하게좋아했지만 걔는 너무도 약은애였어,똥차 가고 벤츠 올 거예요,1
술기운에 연락했는데,후회하지 않길 바라요,1
술만 먹으면 연락 안되는 여친,걱정되겠어요,1
술먹고 집앞에 찾아온남자,상대에게 휘둘려선 안 돼요,1
술이 보약도 아니고,술은 끊는게 좋죠,1
술한잔 먹고 적어,감성적이기 딱 좋죠,1
숨어서 보기,다 티나요,1
스타트업하면 위험할까,확신이 들 때까지 준비해보세요,1
슬픈 이별,슬픈 예감은 틀린 적이 없죠,1
습관이라는게 무섭네,습관처럼은 되지 않길 바랄게요,1
시간을 갖자는 무슨 의미일까,생각을 할 시간이 필요할 수 있어요 이별이 다가왔을지도,1
시간이 약이긴 한가봅니다,시간의 마법이 통했나 봅니다,1
시간이란 약의 부작용,끝을 알 수 없는 거예요,1
신경쓰지 말아줄래 라고 하네,이제 정말 끝인가봐요,1
싫어지는것,그럴 수 있어요,1
심리상담 받았어,잘 다녀오셨어요,1
싱숭생숭ㅠ,한동안은 그럴지도 몰라요,1
쏘주,소주 한 잔,1
쓰레기새끼,기분이 좀 풀렸길 바랍니다,1
아 또 참지 못하고 카톡 프사를 봐버렷네,아예 카톡에서 삭제하세요,1
아 오늘 힘드네ㅜㅜ,당신이 힘들지 않았으면 좋겠어요,1
아 상담 좀 해 줘,네 알겠습니다,1
아따 엿먹일 방법 없나,증오는 부메랑이 되어 돌아올 거예요,1
아무 것도 할 수 없는,아니에요,1
아무도 안 놀아줘,혼자도 좋아요,1
아무리 미친놈 욕을해도,그리워지나요,1
아직 그리운 그대,이젠 기억을 놓아주세요,1
아직도 그대로인걸,변하는 건 사랑이겠죠,1
아직도 널 감싸는 내가 싫다,자신도 따뜻하게 감싸주세요,1
아직도 이별중인가봅니다,이별의 끝일지도 몰라요,1
아직도 적응이 안되네,익숙해지는데는 시간이 걸려요,1
아직은 아닌것 같은데,언젠간 올 순간이었을 거예요,1
아침에 벌떡 일어났네,안 좋은 꿈이라도 꿨나봅니다,1
아프네,지쳐서 그런가봐요,1
아픈데 연락하기 싫어,제가 곁에 있을게요,1
아휴,에휴,1
안녕하세,안녕하세요,1
앞이 캄캄합니다ㅠ,자신에게 위로를 건네주세요,1
야구 경기 보러 꼭 함께 가자던 그 남자,더 좋은 사람이랑 가세요,1
양다리,헤어지세요,1
어느새 헤어진지 한달,짧진 않은 시간이에요,1
어떡해,제가 할 수 있는 건 도와드릴게요,1
어떤 작별일지,이별에 척도를 두지 말아요,1
어떻게 하면 좋을까,고민이 되시겠어요,1
어떻게 해야 할까,잠시 차분하게 생각해봐요,1
어떻하죠 이 상황을,잠깐 눈을 감고 차분하게 받아들여요,1
어이 없는 헤어짐,예상하지 못한 이별이었네요,1
어제 비 오는 창가를 바라보다 문득 니 생각났어,비가 오는 날은 맘이 싱숭생숭하죠,1
어제 연락햇는데ㅋㅋ,말씀해보세요,1
어제 이별하고 맘이 너무 아파,토닥토닥 제가 위로해줄게요,1
어제 헤어지자했어,고민 많았을거라 생각해요,1
어제는 그녀의 결혼식,이제 그녀를 잊어주세요,1
어젯밤 꿈을 꿨어,어떤 꿈이었나요,1
어째야 할까,너무 복잡하게 생각하지 마세요,1
어찌해야 될까,어찌하면 좋을까요,1
억지로 붙였던 깨어진 도자기의 결말,당장 내일 일도 예측할 수 없는걸요,1
언제쯤 괜찮아지려나,온전히 행복할 날이 올 거예요,1
언제쯤 이 끈을 놓아야할까 지금일까,달라지지 않는다면 빠를수록 덜 힘들거예요,1
언젠가 마주치더라도 너만 보일거야,그만큼 사랑했던 사람이니까요,1
언젠간 모두 잊고,언젠간 그 순간이 올 거예요,1
엄마아빠랑 다시 같이 살아야돼,형편대로 하세요,1
에이구 이제 그만 돌아와 이제 그만 울고,붙잡고 싶다면 먼저 연락해보는 것도 좋을 거예요,1
에휴 후폭풍인가봐,이별에는 항상 후유증이 있어요,1
여러번 재회 그리고 헤어짐,많이 지쳤을 거예요,1
여자들은 바람피고 후회할까,누구든 사람에 따라 다르겠지요,1
여자친구 붙잡느라고 모든걸 쏟아붓고 있습니다,부디 돌아오길 바랄게요,1
여자친구와의 헤어짐을 막고 싶어,그녀에게 진심을 전해보세요,1
여친 핸폰번호 기억못하나,언젠간 잊혀지더라고요,1
여친이랑 다툼,충분한 대화를 나눠보세요,1
역시나 후폭풍이 밀려왔네,이별 앞에 자유로울 사람은 없을 거예요,1
연락 왔는데 끝냈어,언젠간 올 순간이었을 거예요,1
연락을기다려야해 아니면 찾아가야해,기다리지도 찾아가지도 마세요,1
연락하고 싶은 충동,자제하는게 당신을 위해 좋을거라 생각해요,1
연락해보는게 좋을까,안하는 편이 좋을 것 같아요,1
연애 관계도 망,그렇게 배워가는 거예요,1
연휴가 시작되고 나니 더 생각나네,그분과 함께 했던 나날이었을테니까요,1
